system_name,max_depth,cost_function,alpha,nodes_before,leaves_before,depth_before,nodes_after,leaves_after,depth_after,NRMSE_Train_Tree,NRMSE_Test_Tree,NRMSE_Train_Affine_before,NRMSE_Test_Affine_before,NRMSE_Train_Affine_after,NRMSE_Test_Affine_after
Tank,8,scenario,0.01,511,256,8,281,141,8,0.33417679301736875,0.348091734044061,4.870693649359021e-05,4.875008220562473e-05,0.0004614732463521494,0.00048131901911604367
Tank,8,scenario,0.05,511,256,8,281,141,8,0.33417679301736875,0.348091734044061,4.870693649359021e-05,4.875008220562473e-05,0.0004614732463521494,0.00048131901911604367
Tank,8,scenario,0.1,511,256,8,281,141,8,0.33417679301736875,0.348091734044061,4.870693649359021e-05,4.875008220562473e-05,0.0004614732463521494,0.00048131901911604367
Tank,8,scenario,0.5,511,256,8,281,141,8,0.33417679301736875,0.348091734044061,4.870693649359021e-05,4.875008220562473e-05,0.0004614732463521494,0.00048131901911604367
Steam,4,scenario,0.001,31,16,4,31,16,4,0.0269785366188494,0.028119837522924827,0.013222215709375942,0.013164854987774517,0.013222215709375942,0.013164854987774517
Steam,4,scenario,0.01,31,16,4,31,16,4,0.0269785366188494,0.028119837522924827,0.013222215709375942,0.013164854987774517,0.013222215709375942,0.013164854987774517
Steam,4,scenario,0.05,31,16,4,31,16,4,0.0269785366188494,0.028119837522924827,0.013222215709375942,0.013164854987774517,0.013222215709375942,0.013164854987774517
Steam,4,scenario,0.1,31,16,4,31,16,4,0.0269785366188494,0.028119837522924827,0.013222215709375942,0.013164854987774517,0.013222215709375942,0.013164854987774517
Steam,4,scenario,0.5,31,16,4,29,15,4,0.0269785366188494,0.028119837522924827,0.013222215709375942,0.013164854987774517,0.013977938383007624,0.01398915104717574
Steam,6,scenario,0.001,127,64,6,95,48,6,0.01564889371900411,0.016444650243505565,0.01175684320020456,0.01175470318657723,0.011940522944859346,0.011930645574946101
Steam,6,scenario,0.01,127,64,6,91,46,6,0.01564889371900411,0.016444650243505565,0.01175684320020456,0.01175470318657723,0.011938141273004204,0.01191332585486094
Steam,6,scenario,0.05,127,64,6,87,44,6,0.01564889371900411,0.016444650243505565,0.01175684320020456,0.01175470318657723,0.011925327660016406,0.011889016240052076
Steam,6,scenario,0.1,127,64,6,87,44,6,0.01564889371900411,0.016444650243505565,0.01175684320020456,0.01175470318657723,0.01192532765992724,0.011889016239947415
Steam,6,scenario,0.5,127,64,6,29,15,4,0.01564889371900411,0.016444650243505565,0.01175684320020456,0.01175470318657723,0.013977938383007624,0.01398915104717574
Steam,8,scenario,0.001,511,256,8,137,69,7,0.010318146645524964,0.01244503412009332,0.008602379255062569,0.009647880109073971,0.011537581243771728,0.011556073064374717
Steam,8,scenario,0.01,511,256,8,133,67,7,0.010318146645524964,0.01244503412009332,0.008602379255062569,0.009647880109073971,0.011577704199864293,0.011617052057701407
Steam,8,scenario,0.05,511,256,8,131,66,7,0.010318146645524964,0.01244503412009332,0.008602379255062569,0.009647880109073971,0.01159512614512286,0.011640670633834668
Steam,8,scenario,0.1,511,256,8,131,66,7,0.010318146645524964,0.01244503412009332,0.008602379255062569,0.009647880109073971,0.01159512614512286,0.011640670633834668
Steam,8,scenario,0.5,511,256,8,131,66,7,0.010318146645524964,0.01244503412009332,0.008602379255062569,0.009647880109073971,0.01159512614512286,0.011640670633834668
